model,document,source,target,relation,model_name,provider,source_type,target_type,source_is_seed,target_is_seed,edge_scope,mean_confidence,passes,chunks,chunk_ids,evidence,evidence_match_rate
arc_apex,s41599-024-03182-3,Martin Luther King Jr.,Civil Rights Movement,leader_of,arc:apex,kcl,person,movement,True,False,seed_discovered,0.85,second_pass,10,second_pass_doc_09_chunk_0010,"slain civil rights leader Martin Luther King, Jr",1.0
arc_apex,s41599-024-03182-3,Martin Luther King Jr.,National Association for the Advancement of Colored People,associated_with,arc:apex,kcl,person,organisation,True,True,seed_seed,0.85,second_pass,10,second_pass_doc_09_chunk_0010,Street naming proposals—most coming from local chapters of the NAACP...have placed immense value in memorializing King,0.0
arc_apex,s41599-024-03182-3,Martin Luther King Jr.,Southern Christian Leadership Conference,associated_with,arc:apex,kcl,person,organisation,True,True,seed_seed,0.85,second_pass,10,second_pass_doc_09_chunk_0010,Street naming proposals—most coming from local chapters of the NAACP...and SCLC...have placed immense value in memorializing King,0.0
arc_apex,s41599-024-03182-3,Mary King,Student Nonviolent Coordinating Committee,leader_of,arc:apex,kcl,person,organisation,False,True,seed_discovered,0.9,second_pass,17,second_pass_doc_09_chunk_0017,Julian Bond and Mary King—who headed up SNCC’s telephone network,1.0
arc_apex,s41599-024-03182-3,Mississippi Freedom Schools,Student Nonviolent Coordinating Committee,associated_with,arc:apex,kcl,organisation,organisation,False,True,seed_discovered,0.85,second_pass,19,second_pass_doc_09_chunk_0019,the curriculum the organization helped develop for Mississippi Freedom Schools,1.0
arc_apex,s41599-024-03182-3,Mississippi Freedom Summer,Student Nonviolent Coordinating Committee,associated_with,arc:apex,kcl,campaign,organisation,False,True,seed_discovered,0.85,second_pass,16,second_pass_doc_09_chunk_0016,Forman set up and staffed a WATS line in 1963 as part of the lead up to the 1964 Mississippi Freedom Summer,1.0
arc_apex,s41599-024-03182-3,Montgomery Bus Boycott,"Montgomery, Alabama",located_in,arc:apex,kcl,campaign,place,True,False,seed_discovered,0.95,second_pass,18,second_pass_doc_09_chunk_0018,"Montgomery, Alabama, and the bus boycott of 1955–56",0.0
arc_apex,s41599-024-03182-3,Ruby Doris Smith Robinson,Ella Baker,influenced_by,arc:apex,kcl,person,person,False,True,seed_discovered,0.9,second_pass,21,second_pass_doc_09_chunk_0021,"Mentored by civil rights icon Ella Baker, Robinson",1.0
arc_apex,s41599-024-03182-3,Ruby Doris Smith Robinson,Freedom Rides,participated_in,arc:apex,kcl,person,event,False,True,seed_discovered,0.95,second_pass,21,second_pass_doc_09_chunk_0021,participated in the Freedom Rides of 1961,1.0
arc_apex,s41599-024-03182-3,Ruby Doris Smith Robinson,Sojourner Truth,associated_with,arc:apex,kcl,person,person,False,False,discovered_discovered,0.8,second_pass,21,second_pass_doc_09_chunk_0021,the kinship that Ruby Doris Smith Robinson and other women activists in SNCC felt with the early feminist praxis of Sojourner Truth,1.0
arc_apex,s41599-024-03182-3,Ruby Doris Smith Robinson,Sojourner Truth Motor Fleet,associated_with,arc:apex,kcl,person,organisation,False,False,discovered_discovered,0.9,second_pass,22,second_pass_doc_09_chunk_0022,SNCC leaders such as Robinson to rename their subversive transportation system... The example of the Sojourner Motor Fleet,0.0
arc_apex,s41599-024-03182-3,Ruby Doris Smith Robinson,Sojourner Truth Motor Fleet,leader_of,arc:apex,kcl,person,organisation,False,False,discovered_discovered,0.9,second_pass,21,second_pass_prompt_fix_doc_09_chunk_0021,Ruby Doris Smith Robinson established and shrewdly managed the car system,1.0
arc_apex,s41599-024-03182-3,Ruby Doris Smith Robinson,Sojourner Truth Motor Fleet,organised,arc:apex,kcl,person,organisation,False,False,discovered_discovered,0.9,second_pass,21,second_pass_doc_09_chunk_0021,Ruby Doris Smith Robinson established and shrewdly managed the car system,1.0
arc_apex,s41599-024-03182-3,Ruby Doris Smith Robinson,Student Nonviolent Coordinating Committee,leader_of,arc:apex,kcl,person,organisation,False,True,seed_discovered,0.95,second_pass,21; 22,second_pass_doc_09_chunk_0021; second_pass_doc_09_chunk_0022,SNCC members elected Robinson to replace him as executive secretary || The decision of SNCC leaders such as Robinson to rename their subversive transportation system,1.0
arc_apex,s41599-024-03182-3,Ruby Doris Smith Robinson,Student Nonviolent Coordinating Committee,member_of,arc:apex,kcl,person,organisation,False,True,seed_discovered,0.95,second_pass,21,second_pass_doc_09_chunk_0021,Robinson was a founding member of SNCC,1.0
arc_apex,s41599-024-03182-3,Sojourner Truth,Sojourner Truth Motor Fleet,connected_to,arc:apex,kcl,person,organisation,False,False,discovered_discovered,0.9,second_pass,21,second_pass_prompt_fix_doc_09_chunk_0021,the naming of the Motor Fleet,1.0
arc_apex,s41599-024-03182-3,Sojourner Truth,Student Nonviolent Coordinating Committee,associated_with,arc:apex,kcl,person,organisation,False,True,seed_discovered,0.85,second_pass,21,second_pass_doc_09_chunk_0021,SNCC invoked the name of Sojourner Truth,1.0
arc_apex,s41599-024-03182-3,Sojourner Truth Garage,Student Nonviolent Coordinating Committee,associated_with,arc:apex,kcl,organisation,organisation,False,True,seed_discovered,0.9,second_pass,20,second_pass_prompt_fix_doc_09_chunk_0020,Establishing a ﬂeet of cars for activists in 1964 and a mechanic shop by 1965 (called Sojourner Truth Garage),1.0
arc_apex,s41599-024-03182-3,Sojourner Truth Motor Fleet,Sojourner Truth,associated_with,arc:apex,kcl,organisation,person,False,False,discovered_discovered,0.9,second_pass,20; 22,second_pass_doc_09_chunk_0020; second_pass_doc_09_chunk_0022,Sojourner Truth's name identified and participated in an antiracist mobility work || rename their subversive transportation system for Sojourner Truth... The example of the Sojourner Motor Fleet,0.0
arc_apex,s41599-024-03182-3,Sojourner Truth Motor Fleet,Sojourner Truth,influenced_by,arc:apex,kcl,organisation,person,False,False,discovered_discovered,0.85,second_pass,19,second_pass_doc_09_chunk_0019,was named after the prominent 19th century African American freedom ﬁghter Sojourner Truth,1.0
arc_apex,s41599-024-03182-3,Sojourner Truth Motor Fleet,Student Nonviolent Coordinating Committee,associated_with,arc:apex,kcl,organisation,organisation,False,True,seed_discovered,0.8833333333333333,second_pass,21; 22,second_pass_doc_09_chunk_0021; second_pass_doc_09_chunk_0022; second_pass_prompt_fix_doc_09_chunk_0021,SNCC leaders such as Robinson to rename their subversive transportation system... The example of the Sojourner Motor Fleet || This under-acknowledged piece of SNCC naming heritage,0.6666666666666666
arc_apex,s41599-024-03182-3,Sojourner Truth Motor Fleet,Student Nonviolent Coordinating Committee,connected_to,arc:apex,kcl,organisation,organisation,False,True,seed_discovered,0.7,second_pass,35,second_pass_doc_09_chunk_0035,Sojourner Motor Fleet. In: SNCC Digital Gateway. https://snccdigital.org/inside-sncc/sncc-national-office/,0.0
arc_apex,s41599-024-03182-3,Student Nonviolent Coordinating Committee,Atlanta,located_in,arc:apex,kcl,organisation,place,True,False,seed_discovered,0.9,second_pass,16; 17; 21,second_pass_doc_09_chunk_0016; second_pass_doc_09_chunk_0017; second_pass_doc_09_chunk_0021,Atlanta [SNCC head- quarters] || headquarters would use the phone to reach out to the field || the Atlanta headquarters,0.6666666666666666
arc_apex,s41599-024-03182-3,Student Nonviolent Coordinating Committee,Civil Rights Movement,participated_in,arc:apex,kcl,organisation,movement,True,False,seed_discovered,0.8833333333333333,second_pass,1; 4; 28,second_pass_doc_09_chunk_0001; second_pass_doc_09_chunk_0004; second_pass_doc_09_chunk_0028,"SNCC's community-based organizing during the Civil Rights Movement || use SNCC's onomastic tactics to tell a story of the Civil Rights Movement || we offer a glimpse into the seldom investigated role of naming as tactical, freedom-making practices in the Civil Rights Movement. Specifically, we examine how workers in the 1960s organization SNCC (Student Non-Violent Coordinating Committee) deployed a (re)naming of places, people, and initiatives as tools in their mobilization",0.6666666666666666
arc_apex,s41599-024-03182-3,Student Nonviolent Coordinating Committee,Ella Baker,influenced_by,arc:apex,kcl,organisation,person,True,True,seed_seed,0.95,second_pass,13,second_pass_doc_09_chunk_0013,the organization was heavily inﬂuenced by the political philosophy of its founder and advisor Ella Baker,1.0
arc_apex,s41599-024-03182-3,Student Nonviolent Coordinating Committee,Freedom Rides,participated_in,arc:apex,kcl,organisation,event,True,True,seed_seed,0.9,second_pass,13,second_pass_doc_09_chunk_0013,its early involvement in student sit-ins and freedom rides,1.0
arc_apex,s41599-024-03182-3,Student Nonviolent Coordinating Committee,Freedom Singers,organised,arc:apex,kcl,organisation,organisation,True,False,seed_discovered,0.9,second_pass,24,second_pass_doc_09_chunk_0024,The formation of the Freedom Singers in 1962 reflected SNCC's recognition of the power of music as a mobilization tool,0.0
arc_apex,s41599-024-03182-3,Student Nonviolent Coordinating Committee,Freedom Summer,participated_in,arc:apex,kcl,organisation,campaign,True,False,seed_discovered,0.9,second_pass,13,second_pass_doc_09_chunk_0013,from its early involvement in student sit-ins and freedom rides to Freedom Summer,1.0
arc_apex,s41599-024-03182-3,Student Nonviolent Coordinating Committee,Freedom houses,organised,arc:apex,kcl,organisation,organisation,True,False,seed_discovered,0.85,second_pass,27,second_pass_doc_09_chunk_0027,Freedom houses were indicative of the new kind of place that SNCC wished to create,1.0
arc_apex,s41599-024-03182-3,Student Nonviolent Coordinating Committee,Ku Klux Klan,opposed_to,arc:apex,kcl,organisation,organisation,True,False,seed_discovered,0.8666666666666667,second_pass,16; 20; 26,second_pass_doc_09_chunk_0016; second_pass_doc_09_chunk_0020; second_pass_doc_09_chunk_0026,"To help outrun hostile law enforcement and the Ku Klux Klan, some SNCC workers || stood guard over Freedom houses and sleeping civil rights workers against the Klan || the organization's calls were routinely blocked or tapped by local white female switchboard operators conspiring with police, White Citizens Councils, or the Ku Klux Klan",1.0
arc_apex,s41599-024-03182-3,Student Nonviolent Coordinating Committee,Sojourner Truth Motor Fleet,organised,arc:apex,kcl,organisation,organisation,True,False,seed_discovered,0.9,second_pass,19; 20,second_pass_doc_09_chunk_0019; second_pass_doc_09_chunk_0020,"SNCC's efforts to own and operate its own transportation company, a ﬂeet of over sixty automobiles || SNCC's transportation company",0.5
arc_apex,s41599-024-03182-3,Student Nonviolent Coordinating Committee,WATS Reports,associated_with,arc:apex,kcl,organisation,publication,True,False,seed_discovered,0.8,second_pass,17,second_pass_doc_09_chunk_0017,"WATS Reports, which summarized racist incidents and antiracist protests reported by SN",1.0
arc_apex,s41599-024-03182-3,Student Nonviolent Coordinating Committee,WATS Reports,organised,arc:apex,kcl,organisation,publication,True,False,seed_discovered,0.9,second_pass,18,second_pass_doc_09_chunk_0018,"WATS Reports, which summarized racist incidents and antiracist protests reported by SNCC",1.0
arc_apex,s41599-024-03182-3,Student Nonviolent Coordinating Committee,sit-in movement,participated_in,arc:apex,kcl,organisation,movement,True,False,seed_discovered,0.9,second_pass,13,second_pass_doc_09_chunk_0013,its early involvement in student sit-ins,1.0
arc_apex,the-dark-and-sad-days-of-reconstruction-the-politics-of-memory-in-the-civil-rights-era,A. Philip Randolph,Civil Rights Movement,associated_with,arc:apex,kcl,person,movement,True,False,seed_discovered,0.7,second_pass,11,second_pass_doc_11_chunk_0011,the Black labor and civil rights leader A. Philip Randolph,1.0
arc_apex,the-dark-and-sad-days-of-reconstruction-the-politics-of-memory-in-the-civil-rights-era,Alabama,Reconstruction,associated_with,arc:apex,kcl,place,event,False,False,discovered_discovered,0.6,second_pass,20,second_pass_doc_11_chunk_0020,Alabama was readmitted to the Union with a new progressive Constitution,1.0
arc_apex,the-dark-and-sad-days-of-reconstruction-the-politics-of-memory-in-the-civil-rights-era,Birmingham,Alabama,located_in,arc:apex,kcl,place,place,False,False,discovered_discovered,0.95,second_pass,10,second_pass_doc_11_chunk_0010,"a church in Birmingham, Alabama",1.0
arc_apex,the-dark-and-sad-days-of-reconstruction-the-politics-of-memory-in-the-civil-rights-era,Civil Rights Act 1964,Lyndon Johnson,associated_with,arc:apex,kcl,law,person,False,False,discovered_discovered,0.9,second_pass,27,second_pass_doc_11_chunk_0027,one month after he signed the Civil Rights Act,1.0
arc_apex,the-dark-and-sad-days-of-reconstruction-the-politics-of-memory-in-the-civil-rights-era,Civil Rights Movement,Lyndon Johnson,associated_with,arc:apex,kcl,movement,person,False,False,discovered_discovered,0.85,second_pass,9,second_pass_doc_11_chunk_0009,"those political leaders most associated with civil rights legislation, including Presidents John F. Kennedy and Lyndon Johnson",1.0
arc_apex,the-dark-and-sad-days-of-reconstruction-the-politics-of-memory-in-the-civil-rights-era,Civil Rights Movement,Reconstruction,associated_with,arc:apex,kcl,movement,movement,False,False,discovered_discovered,0.7875,second_pass,3; 7; 18; 19,second_pass_doc_11_chunk_0003; second_pass_doc_11_chunk_0007; second_pass_doc_11_chunk_0018; second_pass_doc_11_chunk_0019,"it has become common to associate the term with the civil rights movement of the 1950s and 1960s || recall the trauma of Reconstruction as a training ground for combatting the civil rights revolution of the 1960s || segregationists were among the first to analogize the Civil Rights movement to the First Reconstruction || the modern Civil Rights movement was a ""Second Reconstruction""",0.75
arc_apex,the-dark-and-sad-days-of-reconstruction-the-politics-of-memory-in-the-civil-rights-era,Civil Rights Movement,Reconstruction,connected_to,arc:apex,kcl,movement,movement,False,False,discovered_discovered,0.6,second_pass,40,second_pass_doc_11_chunk_0040,from the Reconstruction era through the Civil Rights movement,1.0
arc_apex,the-dark-and-sad-days-of-reconstruction-the-politics-of-memory-in-the-civil-rights-era,Jim Crow regime,Reconstruction,associated_with,arc:apex,kcl,law,event,False,False,discovered_discovered,0.8,second_pass,7,second_pass_doc_11_chunk_0007,"blaming Reconstructionists, rather than the Redeemers, for Jim Crow",1.0
