model,document,source,target,relation,model_name,provider,source_type,target_type,source_is_seed,target_is_seed,edge_scope,mean_confidence,passes,chunks,chunk_ids,evidence,evidence_match_rate,edge_key,model_count,models,occurrences
qwen_plus,A fight for racial equality in Florida,Southern Christian Leadership Conference,Tobias Simon,collaborated_with,qwen-plus,qwen,organisation,person,True,False,seed_discovered,0.8833333333333333,second_pass,17; 19; 20,second_pass_doc_01_chunk_0017; second_pass_doc_01_chunk_0019; second_pass_doc_01_chunk_0020,"In attracting lawyers like Kunstler and Alvin J. Bronstein to assist Simon, the SCLC campaign contributed noticeably to the education of a judge named Bryan Simpson || Simon told the judge that King himself graciously preferred Harris to simply recant his perjured testimony || Simpson called such conditions nothing less than ‘raw ugliness, studied and cynical brutality’. Accepting the pleas of Kunstler and Simon, the judge ordered bonds for the defendants.",0.6666666666666666,Southern Christian Leadership Conference | collaborated_with | Tobias Simon,1,qwen_plus,1
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Dave Dennis,Schwerner,collaborated_with,qwen-plus,qwen,person,person,False,False,discovered_discovered,0.95,second_pass,20,second_pass_doc_04_chunk_0020,"I remember my last words with Chaney, Goodman, and Schwerner, the day before they were killed in Neshoba County",1.0,Dave Dennis | collaborated_with | Schwerner,1,qwen_plus,1
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Jeanne Theoharis,Julian Bond,collaborated_with,qwen-plus,qwen,person,person,False,False,discovered_discovered,0.95,second_pass,6,second_pass_doc_04_chunk_0006,"Theoharis credits her mentor, SNCC’s Julian Bond, for encouraging her not to omit the emotional harm that Parks suffered",1.0,Jeanne Theoharis | collaborated_with | Julian Bond,1,qwen_plus,1
qwen_plus,M12_Frost,Ella Baker,Martin Luther King Jr.,collaborated_with,qwen-plus,qwen,person,person,True,True,seed_seed,0.95,second_pass,5,second_pass_doc_06_chunk_0005,"Martin didn’t make the movement, the movement made Martin.",1.0,Ella Baker | collaborated_with | Martin Luther King Jr.,1,qwen_plus,1
qwen_plus,MorrisAnnRev1999CRM,Bayard Rustin,Solidarity movement,collaborated_with,qwen-plus,qwen,person,movement,True,False,seed_discovered,0.9,second_pass,18,second_pass_doc_08_chunk_0018,"in the early days of the Solidarity movement in Poland, Bayard Rustin, a major tactician of the civil rights movement, was summoned to Poland to give a series of colloquia and speeches on how nonviolent direct action worked in the civil rights movement",0.0,Bayard Rustin | collaborated_with | Solidarity movement,1,qwen_plus,1
qwen_plus,MorrisAnnRev1999CRM,James Lawson,Martin Luther King Jr.,collaborated_with,qwen-plus,qwen,person,person,True,True,seed_seed,0.95,second_pass,12,second_pass_doc_08_chunk_0012,"As James Lawson put it, 'Any time King went to a movement, immediately the focus of the nation was on that community'",0.0,James Lawson | collaborated_with | Martin Luther King Jr.,1,qwen_plus,1
qwen_plus,s41599-024-03182-3,Ella Baker,Ruby Doris Smith Robinson,collaborated_with,qwen-plus,qwen,person,person,True,False,seed_discovered,0.9,second_pass,21,second_pass_doc_09_chunk_0021,Mentored by civil rights icon Ella Baker,1.0,Ella Baker | collaborated_with | Ruby Doris Smith Robinson,1,qwen_plus,1
qwen_plus,s41599-024-03182-3,National Association for the Advancement of Colored People,Southern Christian Leadership Conference,collaborated_with,qwen-plus,qwen,organisation,organisation,True,True,seed_seed,0.9,second_pass,10,second_pass_doc_09_chunk_0010,street naming proposals—most coming from local chapters of the NAACP (National Association for Advancement of Colored People) and SCLC (Southern Christian Leadership Conference) and various other Black-led community initiatives—have placed immense value in memorializing King as a metonym of the successes and sacriﬁces of the Movement.,1.0,National Association for the Advancement of Colored People | collaborated_with | Southern Christian Leadership Conference,1,qwen_plus,1
qwen_plus,A fight for racial equality in Florida,Reconstruction,St Augustine,connected_to,qwen-plus,qwen,movement,place,False,False,discovered_discovered,0.6,second_pass,18,second_pass_doc_01_chunk_0018,The justification for removal would be based on an 1866 law that the Radical Republicans had passed during Reconstruction.,0.0,Reconstruction | connected_to | St Augustine,1,qwen_plus,1
qwen_plus,A fight for racial equality in Florida,St Augustine,Civil Rights Act 1964,influenced_by,qwen-plus,qwen,place,law,False,False,discovered_discovered,0.9,second_pass,24,second_pass_doc_01_chunk_0024,"A key feature of the new law was its public accommodations section (Title II), which Congress debated in the shadow of the 'troubles' in St Augustine",0.0,St Augustine | influenced_by | Civil Rights Act 1964,1,qwen_plus,1
qwen_plus,JAS - MLK teaching UK schools,Martin Luther King Jr.,Bristol Bus Boycott,influenced_by,qwen-plus,qwen,person,event,True,False,seed_discovered,0.85,second_pass,33,second_pass_doc_05_chunk_0033,"she draws attention to concurrent but largely forgotten events in the UK that echoed King’s rhetoric and tactics, such as the 1963 Bristol Bus Boycott",0.0,Martin Luther King Jr. | influenced_by | Bristol Bus Boycott,1,qwen_plus,1
qwen_plus,MorrisAnnRev1999CRM,Civil Rights Movement,Intifadah Movement,influenced_by,qwen-plus,qwen,movement,movement,False,False,discovered_discovered,0.9,second_pass,18,second_pass_doc_08_chunk_0018,"Mubarak Awad, one of the central leaders of the Intifadah Movement on the West Bank, conveyed that they absorbed the lessons of America's nonviolent direct action civil rights movement",0.0,Civil Rights Movement | influenced_by | Intifadah Movement,1,qwen_plus,1
qwen_plus,MorrisAnnRev1999CRM,Civil Rights Movement,Solidarity movement,influenced_by,qwen-plus,qwen,movement,movement,False,False,discovered_discovered,0.9,second_pass,18,second_pass_doc_08_chunk_0018,"in the early days of the Solidarity movement in Poland, Bayard Rustin, a major tactician of the civil rights movement, was summoned to Poland to give a series of colloquia and speeches on how nonviolent direct action worked in the civil rights movement",0.0,Civil Rights Movement | influenced_by | Solidarity movement,1,qwen_plus,1
qwen_plus,MorrisAnnRev1999CRM,Mahatma Gandhi,Bayard Rustin,influenced_by,qwen-plus,qwen,person,person,False,True,seed_discovered,0.95,second_pass,17,second_pass_doc_08_chunk_0017,"some key leaders of the civil rights movement—James Farmer, Bayard Rustin, James Lawson and Glenn Smiley—had studied Gandhi's movement and became convinced that nonviolence could be used by African Americans.",0.0,Mahatma Gandhi | influenced_by | Bayard Rustin,1,qwen_plus,1
qwen_plus,MorrisAnnRev1999CRM,Mahatma Gandhi,James Lawson,influenced_by,qwen-plus,qwen,person,person,False,True,seed_discovered,0.95,second_pass,17,second_pass_doc_08_chunk_0017,"some key leaders of the civil rights movement—James Farmer, Bayard Rustin, James Lawson and Glenn Smiley—had studied Gandhi's movement and became convinced that nonviolence could be used by African Americans.",0.0,Mahatma Gandhi | influenced_by | James Lawson,1,qwen_plus,1
qwen_plus,MorrisAnnRev1999CRM,Mahatma Gandhi,Martin Luther King Jr.,influenced_by,qwen-plus,qwen,person,person,False,True,seed_discovered,0.95,second_pass,17; 18,second_pass_doc_08_chunk_0017; second_pass_doc_08_chunk_0018,Gandhi became a hero and a source of inspiration for Martin Luther King Jr. || my first encounter with the concept of nonviolence was in high school when I read about Martin Luther King Jr. and Mahatma Gandhi,1.0,Mahatma Gandhi | influenced_by | Martin Luther King Jr.,1,qwen_plus,1
qwen_plus,MorrisAnnRev1999CRM,Martin Luther King Jr.,Intifadah Movement,influenced_by,qwen-plus,qwen,person,movement,True,False,seed_discovered,0.95,second_pass,18,second_pass_doc_08_chunk_0018,"Mubarak Awad, one of the central leaders of the Intifadah Movement on the West Bank, conveyed that they absorbed the lessons of America's nonviolent direct action civil rights movement by acquiring films on the Black movement and Martin Luther King, and showing them on Jordanian television",0.0,Martin Luther King Jr. | influenced_by | Intifadah Movement,1,qwen_plus,1
qwen_plus,s41599-024-03182-3,Ruby Doris Smith Robinson,Sojourner Truth,influenced_by,qwen-plus,qwen,person,person,False,False,discovered_discovered,0.85,second_pass,21,second_pass_doc_09_chunk_0021,the naming of the Motor Fleet reflected the kinship that Ruby Doris Smith Robinson and other women activists in SNCC felt with the early feminist praxis of Sojourner Truth,0.0,Ruby Doris Smith Robinson | influenced_by | Sojourner Truth,1,qwen_plus,1
qwen_plus,s41599-024-03182-3,Sojourner Truth,Student Nonviolent Coordinating Committee,influenced_by,qwen-plus,qwen,person,organisation,False,True,seed_discovered,0.9,second_pass,19,second_pass_doc_09_chunk_0019,"SNCC’s transport company, the Sojourner Motor Fleet, was named after the prominent 19th century African American freedom fighter Sojourner Truth",0.0,Sojourner Truth | influenced_by | Student Nonviolent Coordinating Committee,1,qwen_plus,1
qwen_plus,the-dark-and-sad-days-of-reconstruction-the-politics-of-memory-in-the-civil-rights-era,A. Philip Randolph,Reconstruction,influenced_by,qwen-plus,qwen,person,movement,True,False,seed_discovered,0.85,second_pass,12,second_pass_doc_11_chunk_0012,"For him, one relevant comparison was the view that the present-day attitude to civil rights, “like the one which set in during Reconstruction,” could result in the nullification of the Brown decision.",1.0,A. Philip Randolph | influenced_by | Reconstruction,1,qwen_plus,1
qwen_plus,the-dark-and-sad-days-of-reconstruction-the-politics-of-memory-in-the-civil-rights-era,Martin Luther King Jr.,Reconstruction,influenced_by,qwen-plus,qwen,person,event,True,False,seed_discovered,0.85,second_pass,13,second_pass_doc_11_chunk_0013,"Martin Luther King Jr., the pre-eminent leader of the civil rights movement, “rarely discussed Reconstruction,” although King did note in a 1957 article that when “Reconstruction ruled,” Black people “had a brief period of eminence and political power.”",1.0,Martin Luther King Jr. | influenced_by | Reconstruction,1,qwen_plus,1
qwen_plus,A fight for racial equality in Florida,Tobias Simon,St Augustine,located_in,qwen-plus,qwen,person,place,False,False,discovered_discovered,0.9,second_pass,25,second_pass_doc_01_chunk_0025,"Congress debated in the shadow of the ‘troubles’ in St Augustine. ... By helping to make the law applicable to St Augustine, Bronstein earned the gratitude of the movement there.",0.0,Tobias Simon | located_in | St Augustine,1,qwen_plus,1
qwen_plus,Brian-Purnell_Freedom-North-Studies-the-Long-Civil-Rights-Movement-and-Twentieth-Century-Liberalism-in-American-Cities,Martin Luther King Jr.,Chicago,located_in,qwen-plus,qwen,person,place,True,False,seed_discovered,0.9,second_pass,9,second_pass_doc_02_chunk_0009,"Martin Luther King, Jr., tried to launch an open housing movement in Chicago and failed.",1.0,Martin Luther King Jr. | located_in | Chicago,1,qwen_plus,1
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Fannie Lou Hamer,Mennonite House,located_in,qwen-plus,qwen,person,organisation,True,False,seed_discovered,0.9,second_pass,8,second_pass_doc_04_chunk_0008,she spent time in the Mennonite House,1.0,Fannie Lou Hamer | located_in | Mennonite House,1,qwen_plus,1
qwen_plus,JAS - MLK teaching UK schools,Martin Luther King Jr.,Montgomery,located_in,qwen-plus,qwen,person,place,True,False,seed_discovered,0.9,second_pass,28,second_pass_doc_05_chunk_0028,"In Montgomery, as in many campaigns during the late 1950s and early 1960s, King’s image of respectability was consciously crafted",0.0,Martin Luther King Jr. | located_in | Montgomery,1,qwen_plus,1
qwen_plus,MorrisAnnRev1999CRM,Rosa Parks,"Montgomery, Alabama",located_in,qwen-plus,qwen,person,place,True,False,seed_discovered,0.9,second_pass,25,second_pass_doc_08_chunk_0025,"her refusal to give a white man her seat on a segregated bus sparked the Montgomery, Alabama bus boycott",0.0,"Rosa Parks | located_in | Montgomery, Alabama",1,qwen_plus,1
qwen_plus,s41599-024-03182-3,Student Nonviolent Coordinating Committee,"Albany, Georgia",located_in,qwen-plus,qwen,organisation,place,True,False,seed_discovered,0.85,second_pass,23,second_pass_doc_09_chunk_0023,"Freedom Alley in Albany, Georgia. Christened in 1961... where hundreds of arrested civil rights workers awaited booking",0.0,"Student Nonviolent Coordinating Committee | located_in | Albany, Georgia",1,qwen_plus,1
qwen_plus,A fight for racial equality in Florida,Southern Christian Leadership Conference,Martin Luther King Jr.,member_of,qwen-plus,qwen,organisation,person,True,True,seed_seed,0.95,second_pass,19,second_pass_doc_01_chunk_0019,Martin Luther King and 17 others jailed trying to integrate St Augustine restaurant (May 1964),0.0,Southern Christian Leadership Conference | member_of | Martin Luther King Jr.,1,qwen_plus,1
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Student Nonviolent Coordinating Committee,John Lewis,member_of,qwen-plus,qwen,organisation,person,True,True,seed_seed,0.95,second_pass,3,second_pass_doc_04_chunk_0003,SNCC's John Lewis,1.0,Student Nonviolent Coordinating Committee | member_of | John Lewis,1,qwen_plus,1
qwen_plus,s41599-024-03182-3,Ella Baker,Student Nonviolent Coordinating Committee,member_of,qwen-plus,qwen,person,organisation,True,True,seed_seed,0.95,second_pass,22,second_pass_doc_09_chunk_0022,"unlike other more male-dominated civil rights organizations at the time, women played a key role in SNCC’s founding and operation",0.0,Ella Baker | member_of | Student Nonviolent Coordinating Committee,1,qwen_plus,1
qwen_plus,s41599-024-03182-3,Freedom houses,Student Nonviolent Coordinating Committee,member_of,qwen-plus,qwen,campaign,organisation,False,True,seed_discovered,0.85,second_pass,27,second_pass_doc_09_chunk_0027,Freedom houses were indicative of the new kind of place that SNCC wished to create,1.0,Freedom houses | member_of | Student Nonviolent Coordinating Committee,1,qwen_plus,1
qwen_plus,A fight for racial equality in Florida,Florida,National Association for the Advancement of Colored People,opposed_to,qwen-plus,qwen,place,organisation,False,True,seed_discovered,0.95,second_pass,3,second_pass_doc_01_chunk_0003,"Tallahassee yearned to acquire the membership lists of the National Association for the Advancement of Colored People (NAACP). The state’s transparent purpose was to weaken, if not destroy, a civil rights organization that the legislature deemed ‘subversive’.",1.0,Florida | opposed_to | National Association for the Advancement of Colored People,1,qwen_plus,1
qwen_plus,Brian-Purnell_Freedom-North-Studies-the-Long-Civil-Rights-Movement-and-Twentieth-Century-Liberalism-in-American-Cities,Bayard Rustin,Black Power Movement,opposed_to,qwen-plus,qwen,person,movement,True,False,seed_discovered,0.95,second_pass,10,second_pass_doc_02_chunk_0010,a fierce critic of Black Power and Black Nationalism,1.0,Bayard Rustin | opposed_to | Black Power Movement,1,qwen_plus,1
qwen_plus,JAS - MLK teaching UK schools,Martin Luther King Jr.,Black Panther Party,opposed_to,qwen-plus,qwen,person,organisation,True,False,seed_discovered,0.9,second_pass,23,second_pass_doc_05_chunk_0023,"some, including the Black Panther Party, doubted the effectiveness of King’s nonviolent philosophy",0.0,Martin Luther King Jr. | opposed_to | Black Panther Party,1,qwen_plus,1
qwen_plus,JAS - MLK teaching UK schools,Martin Luther King Jr.,Black Power,opposed_to,qwen-plus,qwen,person,movement,True,False,seed_discovered,0.85,second_pass,24,second_pass_doc_05_chunk_0024,often works to cast King as the “moderate” voice – simultaneously downplaying his radicalism and relegating black power to a reactionary and damaging deterioration of the “true” movement,0.0,Martin Luther King Jr. | opposed_to | Black Power,1,qwen_plus,1
qwen_plus,JAS - MLK teaching UK schools,Martin Luther King Jr.,Malcolm X,opposed_to,qwen-plus,qwen,person,person,True,True,seed_seed,0.8,second_pass,29,second_pass_doc_05_chunk_0029,"Nowhere is this more evident than in the representation of Malcolm X, whose major role in the development of African American political thought and protest usually serves only to highlight King’s putative moderation",1.0,Martin Luther King Jr. | opposed_to | Malcolm X,1,qwen_plus,1
qwen_plus,MorrisAnnRev1999CRM,A. Philip Randolph,Jim Crow regime,opposed_to,qwen-plus,qwen,person,campaign,True,False,seed_discovered,0.9,second_pass,5,second_pass_doc_08_chunk_0005,anization organized specifically to attack the Jim Crow regime and racial inequality.,1.0,A. Philip Randolph | opposed_to | Jim Crow regime,1,qwen_plus,1
qwen_plus,s41599-024-03182-3,Freedom houses,Jim Crow regime,opposed_to,qwen-plus,qwen,campaign,campaign,False,False,discovered_discovered,0.97,second_pass,26,second_pass_doc_09_chunk_0026,owners of Freedom houses practiced the long-standing tradition of Black self-defense in the face of Jim Crow,1.0,Freedom houses | opposed_to | Jim Crow regime,1,qwen_plus,1
qwen_plus,s41599-024-03182-3,Student Nonviolent Coordinating Committee,Jim Crow regime,opposed_to,qwen-plus,qwen,organisation,campaign,True,False,seed_discovered,0.96,second_pass,20,second_pass_doc_09_chunk_0020,it was also a source of anxiety and inequality given the violence and discrimination encountered on Jim Crow roads,1.0,Student Nonviolent Coordinating Committee | opposed_to | Jim Crow regime,1,qwen_plus,1
qwen_plus,s41599-024-03182-3,WATS Reports,Ku Klux Klan,opposed_to,qwen-plus,qwen,publication,organisation,False,False,discovered_discovered,0.9,second_pass,18,second_pass_doc_09_chunk_0018,quickly receiving and getting word out about mobilization centers under attack by Klan nightriders,1.0,WATS Reports | opposed_to | Ku Klux Klan,1,qwen_plus,1
qwen_plus,Brian-Purnell_Freedom-North-Studies-the-Long-Civil-Rights-Movement-and-Twentieth-Century-Liberalism-in-American-Cities,Bayard Rustin,Freedom Budget for All Americans,organised,qwen-plus,qwen,person,campaign,True,False,seed_discovered,0.95,second_pass,10,second_pass_doc_02_chunk_0010,Rustin championed a Freedom Budget for All Americans in October 1966,0.0,Bayard Rustin | organised | Freedom Budget for All Americans,1,qwen_plus,1
qwen_plus,Hughes,Martin Luther King Jr.,Beyond Vietnam,organised,qwen-plus,qwen,person,publication,True,False,seed_discovered,0.85,second_pass,16,second_pass_doc_03_chunk_0016,"King’s speech about Vietnam (Box 3, Source 2)",1.0,Martin Luther King Jr. | organised | Beyond Vietnam,1,qwen_plus,1
qwen_plus,Hughes,Student Nonviolent Coordinating Committee,lunch counter sit-ins,organised,qwen-plus,qwen,organisation,campaign,True,False,seed_discovered,0.95,second_pass,14,second_pass_doc_03_chunk_0014,Student Nonviolent Coordinating Committee and lunch counter sit-ins,1.0,Student Nonviolent Coordinating Committee | organised | lunch counter sit-ins,1,qwen_plus,1
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Congress of Racial Equality,Freedom Rides,organised,qwen-plus,qwen,organisation,event,True,True,seed_seed,0.95,second_pass,3,second_pass_doc_04_chunk_0003,Congress of Racial Equality's (CORE) David Dennis,0.0,Congress of Racial Equality | organised | Freedom Rides,1,qwen_plus,1
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Len Holt,Freedom Rides,organised,qwen-plus,qwen,person,event,False,True,seed_discovered,0.9,second_pass,9,second_pass_doc_04_chunk_0009,"Preparing groups intent on challenging the patchy desegregation of interstate travel, movement lawyer Len Holt warned",0.0,Len Holt | organised | Freedom Rides,1,qwen_plus,1
qwen_plus,JAS - MLK teaching UK schools,Martin Luther King Jr.,Poor People's Campaign,organised,qwen-plus,qwen,person,campaign,True,False,seed_discovered,0.95,second_pass,24,second_pass_doc_05_chunk_0024,"Sylvie Laurent, King and the Other America: The Poor People’s Campaign and the Quest for Economic Equality",1.0,Martin Luther King Jr. | organised | Poor People's Campaign,1,qwen_plus,1
qwen_plus,MorrisAnnRev1999CRM,Brown v. Board of Education,National Association for the Advancement of Colored People,organised,qwen-plus,qwen,law,organisation,False,True,seed_discovered,0.95,second_pass,6,second_pass_doc_08_chunk_0006,In the Brown case the NAACP won a major Supreme Court ruling that declared racially segregated schools unconstitutional.,0.0,Brown v. Board of Education | organised | National Association for the Advancement of Colored People,1,qwen_plus,1
qwen_plus,MorrisAnnRev1999CRM,Civil Rights Movement,sit-in movement,organised,qwen-plus,qwen,movement,campaign,False,False,discovered_discovered,0.95,second_pass,22,second_pass_doc_08_chunk_0022,"the widespread use and development of nonviolent direct action tactics is one of the crowning achievements of the civil rights movement... especially the sit-in, which the civil rights movement utilized and made famous",0.0,Civil Rights Movement | organised | sit-in movement,1,qwen_plus,1
qwen_plus,MorrisAnnRev1999CRM,Montgomery Bus Boycott,Montgomery Improvement Association,organised,qwen-plus,qwen,event,organisation,True,False,seed_discovered,0.95,second_pass,11,second_pass_doc_08_chunk_0011,"Out of Montgomery came the Montgomery Improvement Association (MIA), the first highly visible social movement organization (SMO) of direct action protests.",0.0,Montgomery Bus Boycott | organised | Montgomery Improvement Association,1,qwen_plus,1
qwen_plus,MorrisAnnRev1999CRM,sit-in movement,Student Nonviolent Coordinating Committee,organised,qwen-plus,qwen,movement,organisation,False,True,seed_discovered,0.95,second_pass,12,second_pass_doc_08_chunk_0012,The sit-in tactic was innovative because other tactics spun off of it... The sit-in movement was also critical because it led to the formation of the Student Nonviolent Coordination Committee (SNCC),0.0,sit-in movement | organised | Student Nonviolent Coordinating Committee,1,qwen_plus,1
qwen_plus,s41599-024-03182-3,Freedom houses,Student Nonviolent Coordinating Committee,organised,qwen-plus,qwen,campaign,organisation,False,True,seed_discovered,0.95,second_pass,27,second_pass_doc_09_chunk_0027,Freedom houses were indicative of the new kind of place that SNCC wished to create,1.0,Freedom houses | organised | Student Nonviolent Coordinating Committee,1,qwen_plus,1
qwen_plus,s41599-024-03182-3,Sojourner Truth Motor Fleet,Student Nonviolent Coordinating Committee,organised,qwen-plus,qwen,organisation,organisation,False,True,seed_discovered,0.95,second_pass,21,second_pass_prompt_fix_doc_09_chunk_0021,SNCC staff carried out highly meaningful and sometimes violently contested movements for the sake of causes such as voter education and registration. The motor fleet’s name is part the wider assemblage of people and movements it marked and empowered.,0.0,Sojourner Truth Motor Fleet | organised | Student Nonviolent Coordinating Committee,1,qwen_plus,1
qwen_plus,s41599-024-03182-3,Student Nonviolent Coordinating Committee,Mississippi Freedom Summer,organised,qwen-plus,qwen,organisation,campaign,True,False,seed_discovered,0.9,second_pass,16; 17,second_pass_doc_09_chunk_0016; second_pass_doc_09_chunk_0017,Forman set up and staffed a WATS line in 1963 as part of the lead up to the 1964 Mississippi Freedom Summer || Mississippi Freedom Summer. Wide Area Telephone Service (WATS) lines allowed organizations to make unlimited long-distance calls for a flat monthly fee. Civil rights workers in the field used the WATS line...,0.5,Student Nonviolent Coordinating Committee | organised | Mississippi Freedom Summer,1,qwen_plus,1
qwen_plus,s41599-024-03182-3,WATS Reports,Student Nonviolent Coordinating Committee,organised,qwen-plus,qwen,publication,organisation,False,True,seed_discovered,0.95,second_pass,18,second_pass_doc_09_chunk_0018,"WATS Reports, which summarized racist incidents and antiracist protests reported by SNCC at all hours of the day",1.0,WATS Reports | organised | Student Nonviolent Coordinating Committee,1,qwen_plus,1
qwen_plus,M12_Frost,Montgomery Bus Boycott,Civil Rights Movement,participated_in,qwen-plus,qwen,event,movement,True,False,seed_discovered,0.95,second_pass,2,second_pass_doc_06_chunk_0002,"in form of sit-ins, bus boycotts, and freedom rides",1.0,Montgomery Bus Boycott | participated_in | Civil Rights Movement,1,qwen_plus,2
qwen_plus,s41599-024-03182-3,Montgomery Bus Boycott,Civil Rights Movement,participated_in,qwen-plus,qwen,event,movement,True,False,seed_discovered,0.95,second_pass,19,second_pass_doc_09_chunk_0019,marks for a larger portion of the public the formal beginning of the Civil Rights Movement,1.0,Montgomery Bus Boycott | participated_in | Civil Rights Movement,1,qwen_plus,2
qwen_plus,A fight for racial equality in Florida,Alvin J. Bronstein,Civil Rights Act 1964,participated_in,qwen-plus,qwen,person,law,False,False,discovered_discovered,0.9,second_pass,22,second_pass_doc_01_chunk_0022,The Civil Rights Act promised a breakout from confinement within the black community and offered the vision of equality.,1.0,Alvin J. Bronstein | participated_in | Civil Rights Act 1964,1,qwen_plus,1
qwen_plus,A fight for racial equality in Florida,Alvin J. Bronstein,Freedom Rides,participated_in,qwen-plus,qwen,person,event,False,True,seed_discovered,0.95,second_pass,23,second_pass_doc_01_chunk_0023,"In 1961, when some of the Brooklyn members were arrested as Freedom Riders, Bronstein went to Mississippi to defend them",1.0,Alvin J. Bronstein | participated_in | Freedom Rides,1,qwen_plus,1
qwen_plus,A fight for racial equality in Florida,Andrew Young,St Augustine,participated_in,qwen-plus,qwen,person,place,True,False,seed_discovered,0.95,second_pass,24,second_pass_doc_01_chunk_0024,a waitress had poured hot coffee on a biracial group that included Reverend Andrew Young of the SCLC,1.0,Andrew Young | participated_in | St Augustine,1,qwen_plus,1
qwen_plus,A fight for racial equality in Florida,St Augustine,Civil Rights Movement,participated_in,qwen-plus,qwen,place,movement,False,False,discovered_discovered,0.95,second_pass,24,second_pass_doc_01_chunk_0024,the 'troubles' in St Augustine,0.0,St Augustine | participated_in | Civil Rights Movement,1,qwen_plus,1
qwen_plus,A fight for racial equality in Florida,St Augustine,Southern Christian Leadership Conference,participated_in,qwen-plus,qwen,place,organisation,False,True,seed_discovered,0.7,second_pass,18,second_pass_doc_01_chunk_0018,"The transformation of Simpson’s sympathies did not occur immediately, however. Judge Charles Mathis, Jr of St Augustine enforced local ordinances by imposing high bail and heavy fines on the demonstrators, and thus backed up Sheriff Davis’s harassment.",1.0,St Augustine | participated_in | Southern Christian Leadership Conference,1,qwen_plus,1
qwen_plus,A fight for racial equality in Florida,Tobias Simon,Freedom Rides,participated_in,qwen-plus,qwen,person,event,False,True,seed_discovered,0.85,second_pass,12,second_pass_doc_01_chunk_0012,Simon and two other Miami attorneys assisted Rachlin.,1.0,Tobias Simon | participated_in | Freedom Rides,1,qwen_plus,1
qwen_plus,Brian-Purnell_Freedom-North-Studies-the-Long-Civil-Rights-Movement-and-Twentieth-Century-Liberalism-in-American-Cities,Bayard Rustin,New York City school strikes,participated_in,qwen-plus,qwen,person,event,True,False,seed_discovered,0.9,second_pass,10,second_pass_doc_02_chunk_0010,"During the New York City school strikes of the late 1960s, Rustin’s steadfast belief in strong labor unions put him on the side of the mostly white United Federation of Teachers",1.0,Bayard Rustin | participated_in | New York City school strikes,1,qwen_plus,1
qwen_plus,Hughes,Brown v. Board of Education,Civil Rights Movement,participated_in,qwen-plus,qwen,law,movement,False,False,discovered_discovered,0.95,second_pass,16,second_pass_doc_03_chunk_0016,"The Brown v. Board of Education US Supreme Court case was depicted in 11 images, with multiple students also selecting images of King, Rosa Parks, the Little Rock Nine, the Freedom Rides and the Civil Rights Act 1964.",1.0,Brown v. Board of Education | participated_in | Civil Rights Movement,1,qwen_plus,1
qwen_plus,Hughes,Civil Rights Act 1964,Civil Rights Movement,participated_in,qwen-plus,qwen,law,movement,False,False,discovered_discovered,0.95,second_pass,16,second_pass_doc_03_chunk_0016,"The Brown v. Board of Education US Supreme Court case was depicted in 11 images, with multiple students also selecting images of King, Rosa Parks, the Little Rock Nine, the Freedom Rides and the Civil Rights Act 1964.",1.0,Civil Rights Act 1964 | participated_in | Civil Rights Movement,1,qwen_plus,1
qwen_plus,Hughes,Rosa Parks,Civil Rights Movement,participated_in,qwen-plus,qwen,person,movement,True,False,seed_discovered,0.95,second_pass,14; 16,second_pass_doc_03_chunk_0014; second_pass_doc_03_chunk_0016,"10 of the narratives included various images of Rosa Parks || The Brown v. Board of Education US Supreme Court case was depicted in 11 images, with multiple students also selecting images of King, Rosa Parks, the Little Rock Nine, the Freedom Rides and the Civil Rights Act 1964.",1.0,Rosa Parks | participated_in | Civil Rights Movement,1,qwen_plus,1
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Dave Dennis,James Chaney,participated_in,qwen-plus,qwen,person,person,False,False,discovered_discovered,0.95,second_pass,21,second_pass_doc_04_chunk_0021,I hadn’t even considered if Medgar or James screamed for their mommas.,1.0,Dave Dennis | participated_in | James Chaney,1,qwen_plus,1
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Dave Dennis,Medgar Evers,participated_in,qwen-plus,qwen,person,person,False,True,seed_discovered,0.95,second_pass,21,second_pass_doc_04_chunk_0021,I hadn’t even considered if Medgar or James screamed for their mommas.,1.0,Dave Dennis | participated_in | Medgar Evers,1,qwen_plus,1
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,James Chaney,Freedom Rides,participated_in,qwen-plus,qwen,person,event,False,True,seed_discovered,0.9,second_pass,10,second_pass_doc_04_chunk_0010,"Seth Cagin and Philip Dray, We Are Not Afraid: The Story of Goodman, Schwerner and Chaney",1.0,James Chaney | participated_in | Freedom Rides,1,qwen_plus,1
